sample_name,replicate,serial_number,extract_number,seqid_16s_xxx,seqid_18s_xxx,seqid_12s_xxx,project_id,project_title,project_description,project_proposal,notes,collection_date_only,collection_time_local_only,cruise,station,region,degrees_latitude,degrees_longitude,depth_meters,depth_category,ctd_bottle_no,volume_filtered_ml,sample_collection_device,sample_collection_method,sample_material_processing,size_fraction,env_material,sample_type,temperature_celsius,ph,salinity,pressure,temp_station,temp_depth,ctdoxy,oxygen_umol_kg,phosphate_umol_kg,silicate_umol_kg,nitrate_umol_kg,nitrite_umol_kg,nitrate_nitrite_umol_kg,nh4_umol_kg,dic_umol_kg,pco2_mea_uatm,ph_tot_mea,carbonate_umol_kg,dna_sample_number,plate,plate_name,well_number,well_position,station_depth,ship_crs_expocode,woce_sect,date,utc_time,lat_lon,submitted_to_insdc,investigation_type,samp_mat_process,target_gene,additional_notes,notes_on_bottle_metadata
GOMECC4_GALVESTON_Sta49_DCM_C,C,GOMECC4_161,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/2021,08:15-04:00,,Sta49,GALVESTON,27.92,93.579,38,DCM,4,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.615,8.07378,35.784,39,28.615_49,28.615_38,4.3271,203.028,0.03317,1.96593,0.15903,0.02634,0.18537,0.21367,2062.64,302.89,8.07378,227.056,161,Plate1,GOMECC2021_Plate1,21,E3,49_38,WBTSRHB,RB2103,2021-09-27,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta54_DCM_A,A,GOMECC4_177,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/28/2021,08:36-04:00,,Sta54,GALVESTON,27.5,95.004,73,DCM,14,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,22.945,8.00506,36.284,74,22.945_54,22.945_73,4.2519,192.296,0.05461,1.85669,0.17748,0.30425,0.48173,0.22136,2110.3,366.6,8.00506,204.905,177,Plate1,GOMECC2021_Plate1,22,F3,54_73,WBTSRHB,RB2103,2021-09-28,12:56+00:00,27.5_95.004,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 13.
GOMECC4_GALVESTON_Sta54_Deep_B,B,GOMECC4_175,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/28/2021,08:36-04:00,,Sta54,GALVESTON,27.5,95.004,869,Deep,1,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,5.907,7.62078,34.912,877,5.907_54,5.907_869,3.352,151.55,1.86641,24.7631,28.2157,0.00488,28.2206,0.20109,2217.63,1009.29,7.62078,91.7423,175,Plate1,GOMECC2021_Plate1,23,G3,54_869,WBTSRHB,RB2103,2021-09-28,12:56+00:00,27.5_95.004,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta49_DCM_B,B,GOMECC4_160,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/2021,08:15-04:00,,Sta49,GALVESTON,27.92,93.579,38,DCM,4,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.615,8.07378,35.784,39,28.615_49,28.615_38,4.3271,203.028,0.03317,1.96593,0.15903,0.02634,0.18537,0.21367,2062.64,302.89,8.07378,227.056,160,Plate1,GOMECC2021_Plate1,24,H3,49_38,WBTSRHB,RB2103,2021-09-27,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta50_Deep_C,C,GOMECC4_173,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/2021,10:45-04:00,,Sta50,GALVESTON,27.87,93.831,88,Deep,2,2080,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.72,7.93947,36.324,89,20.72_50,20.72_88,3.5288,164.116,0.21748,3.04475,4.06779,0.10338,4.17116,0.19603,2144.12,448.8,7.93947,174.779,173,Plate1,GOMECC2021_Plate1,25,A4,50_88,WBTSRHB,RB2103,2021-09-27,14:56+00:00,27.87_93.831,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta59_Deep_C,C,GOMECC4_185,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/2021,08:00-04:00,,Sta59,GALVESTON,28.683,95,22,Deep,2,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.802,8.04762,31.831,22,27.802_59,27.802_22,4.3597,196.094,0.28181,12.329,0.04012,0.05871,0.09883,1.10668,1994.17,314.76,8.04762,189.319,185,Plate1,GOMECC2021_Plate1,26,B4,59_22,WBTSRHB,RB2103,2021-09-29,11:42+00:00,28.683_95,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_Blank_DIW_20210930_A,A,GOMECC4_201,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/30/2021,13:27-04:00,,Blank,NA,NA,NA,NA,DIW,NA,2000,MilliQ carboy,MilliQ carboy,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,Plate1,GOMECC2021_Plate1,27,C4,Blank,NA,NA,NA,NA,NA,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_Deep_C,C,GOMECC4_206,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,19,Deep,2,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.283,8.06667,35.713,20,29.283_63,29.283_19,4.2415,#N/A,0.11415,5.63064,0.00195,0.01854,0.02049,0.19514,2072.62,297.79,8.06667,225.242,206,Plate1,GOMECC2021_Plate1,28,D4,63_19,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_PENSACOLA_Sta35_Deep_A,A,GOMECC4_111,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/24/2021,07:00-04:00,,Sta35,PENSACOLA,28.701,87.76,2245,Deep,2,1880,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.295,7.70317,34.973,2272,4.295_35,4.295_2245,4.6736,214.382,1.51397,25.2007,22.0966,0.00879,22.1054,0.26453,2195.61,804.32,7.70317,109.386,111,Plate2,GOMECC2021_Plate2,15,G2,35_2245,WBTSRHB,RB2103,2021-09-24,12:20+00:00,28.701_87.76,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.
GOMECC4_LA_Sta45_Surface_A,A,GOMECC4_153,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,"Did not fire, sample from B2",9/26/2021,08:09-04:00,,Sta45,LA,28.935,90.123,3,Surface,7,1860,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,26.419,8.15478,25.159,3,26.419_45,26.419_3,5.0907,228.87,0.31058,5.26418,0.64672,0.06094,0.70766,0.26046,1898.03,248.67,8.15478,183.474,153,Plate2,GOMECC2021_Plate2,16,H2,45_3,WBTSRHB,RB2103,2021-09-26,12:24+00:00,28.935_90.123,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 6.
GOMECC4_YUCATAN_Sta100_Surface_C,C,GOMECC4_347,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/2021,09:25-04:00,,Sta100,YUCATAN,22.542,88,2,Surface,11,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.923,8.08733,36.239,2,28.923_100,28.923_2,4.3729,193.527,0.03316,1.04927,0,0.03901,0.02633,0.21161,2043.42,291.72,8.08733,231.929,347,Plate2,GOMECC2021_Plate2,17,A3,100_2,WBTSRHB,RB2103,2021-10-12,13:33+00:00,22.542_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta54_Surface_A,A,GOMECC4_180,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/28/2021,08:36-04:00,,Sta54,GALVESTON,27.5,95.004,3,Surface,21,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.132,#N/A,35.763,3,29.1319999999999_54,29.1319999999999_3,4.3293,194.216,0.01951,1.47306,0.01171,0.00195,0.01366,0.31217,2040,283.93,#N/A,237.642,180,Plate1,GOMECC2021_Plate1,29,E4,54_3,WBTSRHB,RB2103,2021-09-28,12:56+00:00,27.5_95.004,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 20.
GOMECC4_GALVESTON_Sta59_Deep_A,A,GOMECC4_183,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/29/2021,08:00-04:00,,Sta59,GALVESTON,28.683,95,22,Deep,2,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.802,8.04762,31.831,22,27.802_59,27.802_22,4.3597,196.094,0.28181,12.329,0.04012,0.05871,0.09883,1.10668,1994.17,314.76,8.04762,189.319,183,Plate1,GOMECC2021_Plate1,30,F4,59_22,WBTSRHB,RB2103,2021-09-29,11:42+00:00,28.683_95,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.
GOMECC4_BROWNSVILLE_Sta63_Surface_A,A,GOMECC4_210,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,3,Surface,4,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.3,8.06799,35.706,3,29.3_63,29.3_3,4.251,#N/A,0.08976,5.65311,0.00195,0.00683,0.00878,0.19319,2070,#N/A,8.06799,222.783,210,Plate1,GOMECC2021_Plate1,31,G4,63_3,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_Surface_B,B,GOMECC4_211,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,3,Surface,4,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.3,8.06799,35.706,3,29.3_63,29.3_3,4.251,#N/A,0.08976,5.65311,0.00195,0.00683,0.00878,0.19319,2070,#N/A,8.06799,222.783,211,Plate1,GOMECC2021_Plate1,32,H4,63_3,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta54_Surface_C,C,GOMECC4_182,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/28/2021,08:36-04:00,,Sta54,GALVESTON,27.5,95.004,3,Surface,21,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.132,#N/A,35.763,3,29.1319999999999_54,29.1319999999999_3,4.3293,194.216,0.01951,1.47306,0.01171,0.00195,0.01366,0.31217,2040,283.93,#N/A,237.642,182,Plate1,GOMECC2021_Plate1,33,A5,54_3,WBTSRHB,RB2103,2021-09-28,12:56+00:00,27.5_95.004,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_Blank_DIW_20210930_B,B,GOMECC4_202,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/30/2021,13:27-04:00,,Blank,NA,NA,NA,NA,DIW,NA,2000,MilliQ carboy,MilliQ carboy,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,Plate1,GOMECC2021_Plate1,34,B5,Blank,NA,NA,NA,NA,NA,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta50_Deep_A,A,GOMECC4_171,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/2021,10:45-04:00,,Sta50,GALVESTON,27.87,93.831,88,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.72,7.93947,36.324,89,20.72_50,20.72_88,3.5288,164.116,0.21748,3.04475,4.06779,0.10338,4.17116,0.19603,2144.12,448.8,7.93947,174.779,171,Plate1,GOMECC2021_Plate1,35,C5,50_88,WBTSRHB,RB2103,2021-09-27,14:56+00:00,27.87_93.831,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.
GOMECC4_GALVESTON_Sta54_Surface_B,B,GOMECC4_181,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/28/2021,08:36-04:00,,Sta54,GALVESTON,27.5,95.004,3,Surface,21,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.132,#N/A,35.763,3,29.1319999999999_54,29.1319999999999_3,4.3293,194.216,0.01951,1.47306,0.01171,0.00195,0.01366,0.31217,2040,283.93,#N/A,237.642,181,Plate1,GOMECC2021_Plate1,36,D5,54_3,WBTSRHB,RB2103,2021-09-28,12:56+00:00,27.5_95.004,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_DCM_A,A,GOMECC4_207,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,AM cast,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,10,DCM,3,1900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.277,8.0702,35.707,10,29.2769999999999_63,29.2769999999999_10,4.2521,#N/A,0.11903,5.64726,0,0.00878,0.0039,0.19904,2068.22,298,8.0702,227.411,207,Plate1,GOMECC2021_Plate1,37,E5,63_10,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_GALVESTON_Sta50_Deep_B,B,GOMECC4_172,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/2021,10:45-04:00,,Sta50,GALVESTON,27.87,93.831,88,Deep,2,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.72,7.93947,36.324,89,20.72_50,20.72_88,3.5288,164.116,0.21748,3.04475,4.06779,0.10338,4.17116,0.19603,2144.12,448.8,7.93947,174.779,172,Plate1,GOMECC2021_Plate1,38,F5,50_88,WBTSRHB,RB2103,2021-09-27,14:56+00:00,27.87_93.831,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_DCM_C,C,GOMECC4_209,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,10,DCM,3,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.277,8.0702,35.707,10,29.2769999999999_63,29.2769999999999_10,4.2521,#N/A,0.11903,5.64726,0,0.00878,0.0039,0.19904,2068.22,298,8.0702,227.411,209,Plate1,GOMECC2021_Plate1,39,G5,63_10,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_Surface_C,C,GOMECC4_212,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,PM cast,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,3,Surface,4,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.3,8.06799,35.706,3,29.3_63,29.3_3,4.251,#N/A,0.08976,5.65311,0.00195,0.00683,0.00878,0.19319,2070,#N/A,8.06799,222.783,212,Plate1,GOMECC2021_Plate1,40,H5,63_3,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_DCM_B,B,GOMECC4_208,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,10,DCM,3,1780,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.277,8.0702,35.707,10,29.2769999999999_63,29.2769999999999_10,4.2521,#N/A,0.11903,5.64726,0,0.00878,0.0039,0.19904,2068.22,298,8.0702,227.411,208,Plate1,GOMECC2021_Plate1,41,A6,63_10,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Filter clogged.,
GOMECC4_BROWNSVILLE_Sta63_Deep_B,B,GOMECC4_205,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,19,Deep,2,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.283,8.06667,35.713,20,29.283_63,29.283_19,4.2415,#N/A,0.11415,5.63064,0.00195,0.01854,0.02049,0.19514,2072.62,297.79,8.06667,225.242,205,Plate1,GOMECC2021_Plate1,42,B6,63_19,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_Blank_DIW_20210930_C,C,GOMECC4_203,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,PM cast,9/30/2021,13:27-04:00,,Blank,NA,NA,NA,NA,DIW,NA,2000,MilliQ carboy,MilliQ carboy,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,Plate1,GOMECC2021_Plate1,43,C6,Blank,NA,NA,NA,NA,NA,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_BROWNSVILLE_Sta63_Deep_A,A,GOMECC4_204,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/2/2021,14:27-04:00,,Sta63,BROWNSVILLE,26.061,96.807,19,Deep,2,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.283,8.06667,35.713,20,29.283_63,29.283_19,4.2415,#N/A,0.11415,5.63064,0.00195,0.01854,0.02049,0.19514,2072.62,297.79,8.06667,225.242,204,Plate1,GOMECC2021_Plate1,44,D6,63_19,WBTSRHB,RB2103,2021-09-30,6:39+00:00,26.061_96.807,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
